15047
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
235,-0.81950992,-0.44562688,0.04655572,0.35728535,0.36847544,2.4044013,5.6555619,58,1,1,261
236,0,0,0,1,2.7675376,0.98096108,1.045122,3,1,0,6
237,0.25676423,0.38275474,0.87859088,0.12509626,0.23358525,1.3127264,2.2889798,5,1,0,5
238,0.25676423,0.38275474,0.87859088,0.12509626,4.0216208,2.1666455,4.5983658,3,1,0,1
239,0,0,0,1,2.3894935,1.9438194,6.0139933,4,1,0,3
240,0.91931283,0.044473536,-0.052976515,0.38740093,3.3258376,2.3381431,3.2291591,1,1,0,1
241,-0.33427134,0.4921988,-0.57330525,0.56331521,6.1031637,1.2744728,1.7683959,3,1,0,2
242,0.56575859,-0.59191972,0.075150274,0.56912273,2.2023141,1.9186741,3.8182986,9,1,1,10
243,-0.59443843,-0.048173551,0.56662953,0.56855369,5.5803456,1.2779856,5.4186182,7,1,1,7
244,0.25676423,0.38275474,0.87859088,0.12509626,0.87688005,1.8859392,1.1383926,2,1,0,2
245,0.25676423,0.38275474,0.87859088,0.12509626,3.6561892,2.061445,6.1175599,5,1,0,2
246,0.43667403,0.13956845,-0.72944123,0.50769275,4.4137063,0.95246917,3.7949953,2,1,0,1
247,0.35576439,0.74633634,0.17785491,0.53364915,3.9458668,1.9467636,1.6939121,12,1,0,15
248,0.25676423,0.38275474,0.87859088,0.12509626,4.1419597,1.2958781,3.7536075,5,1,0,2
249,0.25676423,0.38275474,0.87859088,0.12509626,2.8149066,1.3280209,3.7711501,6,1,0,2
250,0,0,0,1,6.2580462,2.3837647,1.2524484,7,1,0,4
251,-0.11934974,0.0069107856,0.039016735,0.99206132,6.1860375,0.23967254,0.018530371,11,1,0,7
252,-0.31795633,0.35718778,-0.55706108,0.67897248,5.8193202,1.8241205,2.5717502,5,1,0,6
253,-0.66745579,-0.11764666,-0.274786,0.68202251,0.55747205,1.4893823,0.2085335,6,1,0,5
254,0.25676423,0.38275474,0.87859088,0.12509626,4.990025,0.99167311,3.1061072,3,1,0,1
255,-0.026427165,-0.42551482,-0.38709089,0.81755692,1.950971,0.88087374,5.2166171,2,1,0,1
256,-0.69989449,0.069248132,-0.45555064,0.54573447,0.59695262,1.5600913,0.79419231,1,1,0,1
